Discovery Method,Equilibrium Temperature [K],Discovery Year,Planet Radius [Earth Radius],Insolation Flux [Earth Flux],Eccentricity,Controversial Flag,Planet Mass [Earth Mass],Orbital Period [days],Orbit Semi-Major Axis [au],Planet Name
Pulsation Timing Variations,1827.472868314774,2016,9.00099553650066,1282.32166822176,0.0524317234948714,0,7203.879383286932,1219.8318605755967,135.8705367641515,2MASS-8861 3
Eclipse Timing Variations,1445.7282337631627,2019,14.400572075900442,1688.9356599341097,0.0137843768590848,0,5299.8140190615495,214.7385544488527,115.22153015555334,2MASS-8861 4
Orbital Brightness Modulation,867.3569766597367,2015,8.075143361987953,1270.4356721709464,0.0856086822967265,0,10943.641372757058,726.7278440801856,139.444101122958,2MASS-8861 5
Pulsar Timing,1697.9074324270234,2021,22.81209666454678,2287.613866819995,0.0582742640948851,0,5483.15343853783,771.4455695948168,92.74548099675106,bet-6573 a
Eclipse Timing Variations,755.6185918049647,2019,15.65559170237024,1891.845670500273,0.0537987639081447,1,1806.3483380448188,772.051539177771,77.15334212365916,bet-6573 b
Microlensing,1874.033241365791,2021,11.070454818521632,1277.431951223976,0.0801119439607918,1,6050.212867792045,930.2528843934558,42.001691816082335,bet-6573 c
Disk Kinematics,1362.581068048694,2015,21.61240512684403,1950.6614161242023,0.0423633241341067,0,6403.811414579763,104.32218546900458,26.08753495628501,bet-6573 d
Orbital Brightness Modulation,750.4052378753321,2017,8.762068224734353,2209.9367198696336,0.0283370835297905,0,3961.60801978569,668.1667600312951,32.63917979609286,bet-6573 e
Transit,673.7464190342239,2020,17.53265979964435,888.0372148479964,0.0502877052481304,0,5062.920076272917,47.07326237113574,59.52671369160568,ups-5247 a
Microlensing,892.2607709504529,2019,9.827838599683105,1489.9508242765971,0.0469316337501748,0,3958.279198820973,573.1681892346278,131.09590215673802,ups-5247 b
Radial Velocity,1560.9267921992775,2019,3.293957186279169,401.37350348974167,0.0657683924226206,1,7300.741717852143,218.80372490477885,77.75474155616347,ups-5247 c
Astrometry,600.6723103613508,2019,15.153563008537722,1914.4331107626545,0.0569093708880218,0,3026.0187877804265,465.9260783307875,35.30858534326019,ups-5247 d
Disk Kinematics,802.4201982929983,2017,9.665567149858944,1827.2443179477173,0.0230169963713628,1,11327.95839915108,398.7223698942585,58.76648559481699,ups-5247 e
Astrometry,1612.9859620159118,2015,12.66934720212406,1153.1777299117018,0.071056673350145,0,7243.271297736892,593.373552538971,81.08185095899968,HD-7692 a
Microlensing,402.1686435044086,2020,16.92532936373875,2192.58840852246,0.0519860233656276,0,3729.356590706194,691.8082190911414,182.02214971326435,HD-7692 b
Disk Kinematics,1341.5995406841726,2016,0.5406495056840868,1440.1134368598518,0.0401293864230434,1,5150.432925529334,325.10166434017793,56.74430841491986,HD-7692 c
Astrometry,1373.6882575069378,2020,30.563978533503036,1246.4748522753175,0.0727602968139796,0,9684.370083880753,288.41142021937515,107.5269566402052,HD-7692 d
Eclipse Timing Variations,1554.6485463938156,2018,11.779926585972689,763.9463474302172,0.0440060507319143,0,6252.65018083506,431.3004262334657,111.5003240952768,HD-7692 e
Astrometry,1022.589147450077,2020,13.39211226797558,1400.916792772687,0.026864480636231,0,4380.218516972182,1053.5614202953002,110.40625526312007,TOI 8987 1
Imaging,1378.3344470181312,2017,7.678437747960552,1208.7198485365282,0.050507278095777,0,5471.79562237639,378.21859272947,141.16579858190033,TOI 8987 2
Pulsation Timing Variations,1330.8142617415688,2016,15.33558714107732,1008.7133673953472,0.0559512797787633,1,1784.31030971798,248.60884776848388,229.1178374812016,TOI 8987 3
Microlensing,1221.837477360233,2022,10.328179361837073,1881.4974257684617,0.0233810497341105,1,3028.769405751138,181.54457691119603,41.82535243528442,TOI 8987 4
Disk Kinematics,1045.299895364214,2019,12.233076038333266,1163.8592849903578,0.0870420488621054,1,7042.618386671031,737.3789456316904,201.5887769630081,TOI 8987 5
Orbital Brightness Modulation,2769.7034552694813,2019,21.58253403685544,1315.8198142296003,0.09261988225983,1,7403.055480543809,986.6203072089314,72.75959697017447,ups 1727 a
Orbital Brightness Modulation,2171.5832409012164,2020,15.62907634732374,1090.238396326086,0.0330991560590871,0,6904.119976339463,109.40410488604334,125.92108443203368,ups 1727 b
Transit Timing Variations,1798.143651876993,2018,9.591331652721337,760.210153978143,0.0837712365315704,0,5539.2515695860575,875.5544925011507,48.23037046631837,ups 1727 c
Imaging,858.5064487334009,2019,10.432135403460537,2684.927052425486,0.0690298867960848,0,5742.656666339004,311.3305610857335,84.50687152789791,ups 1727 d
Imaging,599.7624863470566,2016,14.725778095351655,2123.558332635575,0.016250820627789,1,7614.689369587226,442.7036233093648,99.28476125620028,ups 1727 e
Pulsar Timing,894.1901101699652,2017,12.339679480541449,418.7697445523829,0.0391055160509978,0,1212.3115704517045,497.8465695944485,85.38417269062214,CoRoT 529 a
Pulsar Timing,1561.7750641957505,2020,8.579572584903083,272.64645437289835,0.0517983931380663,0,7187.726810689231,483.4486769892541,119.26550991238986,CoRoT 529 b
Pulsation Timing Variations,1109.8369145907093,2022,10.895357211327187,1475.0305540901709,0.0702131855767904,0,3541.33759719982,40.282593275365286,101.5262676740438,CoRoT 529 c
Pulsar Timing,1351.504616863395,2019,13.938670159239855,1313.77385417118,0.062510585399146,0,7197.689688672436,35.56056272179126,124.42223913302487,CoRoT 529 d
Microlensing,1447.4139406011427,2016,17.610564937170828,1115.996688162141,0.0044692667922386,0,1363.0842082344689,844.0834830203826,94.06263273193156,CoRoT 529 e
Pulsation Timing Variations,2707.6697092174045,2016,10.885238099592277,1153.2443126049304,0.0470441823632936,0,5401.63856438459,584.0118742812288,193.50356125256695,gam1-8780 a
Transit Timing Variations,1653.8433157938207,2021,12.77475989048235,530.989673035349,0.0482799319261304,0,10326.98029628384,675.5071772911432,67.05525238207659,gam1-8780 b
Transit,866.3018102723082,2018,11.760881914438906,1709.890687864219,0.0414291428361216,0,5864.538638759164,295.0769404139264,35.66552244488156,gam1-8780 c
Imaging,1174.4113160346474,2015,17.671246561551364,1426.7666977328438,0.0339200371042099,0,1656.0758292833302,758.812948134726,62.332492051580985,gam1-8780 d
Microlensing,397.0697440958836,2017,10.063596146814024,779.786092966182,0.0420217275281673,0,1395.758716207367,864.343068025086,47.29055024916504,gam1-8780 e
Disk Kinematics,560.5258780719431,2015,15.252243805571236,744.9985134638654,0.0630228768402444,0,5927.626261950865,105.9084590130912,82.88056056772203,tau-5892 a
Disk Kinematics,1693.608099277788,2016,15.327277248241057,1617.9892544403551,0.0716680006668743,0,5323.749580571961,261.2461542595239,131.61317800524026,tau-5892 b
Radial Velocity,723.4093986620246,2019,14.449250495613969,1161.6804929312823,0.102232993958772,0,7142.273902292232,486.8320054075364,3.4854521997469874,tau-5892 c
Transit Timing Variations,1286.0387490262456,2017,8.938377352746631,674.0671638004708,0.0383608768143495,0,4910.713231873512,151.98935021883648,214.72000445900653,tau-5892 d
Pulsation Timing Variations,3079.339388801721,2015,2.760725838836217,1443.2611070449689,0.0370720493886203,1,4005.9648290325376,192.2236652297475,38.85424042449462,tau-5892 e
Eclipse Timing Variations,1792.5493445753182,2013,16.209382382114065,235.31556602282205,0.0347468228844506,0,9821.327352633927,510.9498921481374,72.72044606205364,gam 7836 a
Astrometry,1973.869986350874,2021,1.1171580258325662,612.2367556198737,0.0199576702404786,0,5330.3912933791335,465.9860168411552,157.44181747654707,gam 7836 b
Transit Timing Variations,591.7086289629009,2020,13.406382423032833,1089.4243758310577,0.0301671644674006,1,7400.310378273569,282.7350054699433,71.60767249131618,gam 7836 c
Transit,200.5786756645881,2016,13.920902485864522,1477.44089087669,0.0477303557625419,0,1309.077899385803,158.95549301823308,88.70414316642461,gam 7836 d
Astrometry,2543.924499468201,2018,7.12416441960558,1212.3910849779534,0.0567113371445423,0,7510.251434156988,151.634018059599,55.85449863756412,gam 7836 e
Radial Velocity,863.8400982039983,2016,16.008879482195304,843.9289968185531,0.086495573975137,0,6461.8149600134775,119.9734545119399,70.14029839320303,bet 8862 1
Disk Kinematics,656.551511061188,2021,0.9331843559390708,981.8495385212432,0.0401038925728721,1,2593.9829879664853,583.931794642992,137.27647732658232,bet 8862 2
Radial Velocity,1058.0779768628618,2021,20.34693192942352,840.223040098719,0.0284322975391151,1,7529.231434476709,589.5862221013458,127.4316136033036,bet 8862 3
Radial Velocity,284.51241588258495,2017,17.140741921973905,1019.6821277549052,0.0670425417016782,0,3902.6189232413662,532.8796356203104,81.84266748796819,bet 8862 4
Pulsar Timing,1987.456943653836,2015,15.76093909758216,553.8500058049374,0.0809187350637283,0,7842.496726468545,599.8782413838653,114.68720758149593,bet 8862 5
Pulsation Timing Variations,1350.0717715828775,2015,15.34106455865322,1850.659862913667,0.057903028466374,0,8166.425216082733,493.94156076495005,44.02130168711318,TOI 8427 a
Pulsation Timing Variations,1631.775016408361,2015,26.68472086523595,1184.0685818329891,0.0728871556229679,0,3357.2781636931786,806.981592738767,189.62014301188995,TOI 8427 b
Disk Kinematics,1445.086853168845,2019,15.78189142644235,1165.9010081035535,0.1218440127554,0,3563.9334694232607,681.4068062893114,102.095359357103,TOI 8427 c
Transit,782.6258655476852,2018,3.016710384646702,326.9597777908981,0.0562093737249131,0,5225.119295579337,768.580365168782,108.4659825575107,TOI 8427 d
Transit,978.4098452917368,2018,16.8787407745807,690.4828129600855,0.0327329406686598,1,7565.163495580542,693.2179803622596,41.05213647694437,TOI 8427 e
Astrometry,2585.7078568112643,2019,5.047793733387182,416.4861109207376,0.0214891666871935,0,7224.803824813833,538.6925565659735,161.71497113375415,bet-25865 a
Disk Kinematics,1895.9958322006612,2014,21.663034782854638,1109.8606421575182,0.1077609384491681,0,3135.48738557661,634.7253969172913,105.968502767452,bet-25865 b
Astrometry,1159.4587077652177,2021,7.304777925122588,1380.7676394806183,0.0198978261913431,0,48.840963178737184,575.6078340209134,136.9023749828603,bet-25865 c
Transit,1789.8229430396418,2021,6.490593554276788,1022.6447507093231,0.0258517379231558,0,2753.963725859451,851.5934770419556,53.62220852567447,bet-25865 d
Pulsar Timing,1892.9462339075965,2019,6.297526711237075,2758.981812728499,0.0340807813124518,1,4896.799218928282,591.2274671369602,45.86727518537688,bet-25865 e
Radial Velocity,1243.734172905566,2019,17.971707044768614,153.8247760981219,0.011553179425434,0,4971.424800486687,412.4463828304689,122.49052051560923,nu-7034 a
Transit,1985.6235001699583,2017,10.874556816808694,1582.9587939891924,0.0689773565307513,1,6780.802731755688,562.3066988154134,126.51516335346896,nu-7034 b
Radial Velocity,201.67455403371912,2018,8.846357875841315,140.972331000032,0.0471786401760337,1,8334.292821188634,371.36156483357945,36.2670482532246,nu-7034 c
Astrometry,451.0356220574266,2021,15.792321010096504,307.3274623165091,0.0400128549520473,0,4390.708348127358,706.4638867320052,21.32813673143906,nu-7034 d
Radial Velocity,859.0234273461771,2020,16.513251748009232,917.3004400317736,0.028377452331767,0,8026.214895909041,1047.4082417247112,195.94662453905076,nu-7034 e
Pulsar Timing,521.3752152785087,2017,14.17035463811892,2335.0537443203925,0.0731312825454948,0,5291.700662777138,295.1976626032914,12.264797120567865,Kepler-1388 1
Orbital Brightness Modulation,1379.1191792129343,2019,9.279815415920003,836.4115382338546,0.0331747364451977,1,4346.646979457289,963.8581943338556,66.56728460803643,Kepler-1388 2
Disk Kinematics,582.9869254449293,2016,12.875686029583536,264.65926037625354,0.0945514773339749,1,6726.946695858806,390.7577724169903,156.83306235814433,Kepler-1388 3
Pulsar Timing,1275.5065859018405,2016,10.428349400402372,1330.636710675201,0.1006519709361639,1,9869.78483005956,156.1129299057033,110.627064228082,Kepler-1388 4
Transit Timing Variations,654.6986276816987,2021,10.662927966357415,902.3921557418364,0.0847804601349838,0,4954.651911970103,650.757951252302,185.0353935129233,Kepler-1388 5
Disk Kinematics,630.8791708705601,2020,16.369737700253093,749.4315141929719,0.094487473472999,1,4519.684765676657,318.946629018008,21.282631768015406,ome-585 a
Transit,1067.4787677419372,2022,0.4126940120948088,902.6838323530928,0.1223065984367475,1,3028.272804181509,379.8757934594992,67.57523951069916,ome-585 b
Imaging,848.1995198977058,2018,13.544971394212526,1434.1997733468136,0.0685749796473791,0,6194.960343973656,162.51937192994444,124.4339596078518,ome-585 c
Transit,747.2180498445896,2013,15.201470547619042,983.8474475777998,0.0231680707901543,0,1845.4147336643184,388.4678850055394,85.84176553666474,ome-585 d
Radial Velocity,555.2352395212273,2017,3.758043791697286,2721.0860122641043,0.0799545303969429,0,4463.150281174242,683.7500317956358,117.61790891252984,ome-585 e
