,Name,Attack,Defense,HP,Region,Sp. Atk,Sp. Def,Speed,Type 1,Type 2
421,Drifblim,6,222,188,Hoenn,228,45,161,Electric,Steel
422,Buneary,47,159,92,Paldea,176,22,14,Dragon,DNE
423,Lopunny,59,92,105,Kalos,55,4,96,Fire,DNE
424,Mismagius,256,31,66,Hoenn,58,133,43,Grass,Fairy
425,Honchkrow,225,252,73,Sinnoh,248,130,144,Psychic,Fighting
426,Glameow,110,127,161,Paldea,249,66,142,Fairy,DNE
427,Purugly,123,191,150,Paldea,251,211,97,Psychic,Dragon
428,Chingling,137,25,179,Alola,173,187,59,Electric,Poison
429,Stunky,228,210,48,Kanto,171,106,239,Ground,Psychic
430,Skuntank,33,209,51,Paldea,193,184,63,Ground,DNE
431,Bronzor,134,154,3,Alola,79,130,15,Fairy,Poison
432,Bronzong,76,111,208,Kalos,254,102,77,Psychic,Ground
433,Bonsly,235,78,39,Johto,89,135,86,Bug,DNE
434,Happiny,242,29,231,Paldea,75,12,105,Flying,DNE
435,Chatot,24,163,214,Hoenn,157,123,75,Fighting,Bug
436,Spiritomb,5,226,123,Paldea,143,228,88,Electric,DNE
437,Gible,201,94,175,Paldea,63,213,250,Dragon,DNE
438,Gabite,49,32,144,Galar,77,48,19,Fire,Fairy
439,Garchomp,31,165,81,Johto,166,17,242,Water,Ground
440,Munchlax,181,142,156,Paldea,121,255,156,Steel,Ice
441,Riolu,165,175,75,Kanto,119,56,193,Grass,DNE
442,Lucario,186,228,171,Paldea,146,32,193,Ghost,Steel
443,Hippopotas,217,180,3,Alola,221,41,90,Steel,DNE
444,Hippowdon,134,116,138,Kalos,181,88,23,Rock,Grass
445,Skorupi,61,59,256,Alola,132,207,188,Electric,Psychic
446,Drapion,148,177,72,Kanto,202,91,195,Ground,DNE
447,Croagunk,251,95,58,Hoenn,91,219,20,Ice,Dark
448,Toxicroak,137,64,239,Paldea,127,190,230,Grass,Ice
449,Carnivine,131,157,99,Sinnoh,89,1,1,Fighting,DNE
450,Finneon,149,21,142,Galar,172,239,147,Electric,Flying
451,Lumineon,209,247,87,Unova,195,77,19,Electric,Ground
452,Mantyke,120,120,240,Kanto,1,227,37,Psychic,Normal
453,Snover,102,190,27,Alola,160,111,116,Ghost,Ice
454,Abomasnow,182,78,154,Galar,153,181,226,Rock,Water
455,Weavile,170,111,145,Paldea,230,143,136,Rock,Water
456,Magnezone,74,210,131,Alola,211,237,86,Poison,DNE
457,Lickilicky,123,86,27,Kalos,114,8,8,Normal,Ground
458,Rhyperior,104,170,149,Johto,105,53,23,Water,Dark
459,Tangrowth,74,212,105,Unova,172,223,15,Electric,Normal
460,Electivire,46,2,89,Sinnoh,54,249,11,Grass,Water
461,Magmortar,115,6,126,Alola,44,34,176,Normal,Steel
462,Togekiss,250,19,235,Kalos,239,229,121,Fighting,DNE
463,Yanmega,72,148,160,Unova,238,67,243,Grass,Fire
464,Leafeon,149,227,231,Alola,162,214,32,Ghost,Flying
465,Glaceon,150,128,196,Kanto,210,8,56,Fighting,Electric
466,Gliscor,98,173,158,Kanto,24,167,1,Ghost,Grass
467,Mamoswine,112,62,110,Hoenn,111,186,176,Water,Fighting
468,Porygon-Z,113,201,176,Sinnoh,88,28,116,Grass,Bug
469,Gallade,205,113,136,Hoenn,201,171,37,Water,Psychic
470,Probopass,40,244,29,Kanto,114,15,228,Fighting,DNE
471,Dusknoir,13,85,29,Sinnoh,185,157,227,Normal,Water
472,Froslass,220,142,149,Kanto,45,151,127,Steel,Poison
473,Rotom,140,54,215,Alola,30,16,61,Grass,Flying
474,Uxie,137,51,218,Hoenn,193,110,164,Ice,Electric
475,Mesprit,100,244,245,Alola,141,236,205,Water,DNE
476,Azelf,66,223,252,Unova,9,80,14,Water,DNE
477,Dialga,215,81,21,Galar,221,84,215,Ghost,Fire
478,Palkia,53,233,132,Hoenn,67,249,23,Rock,DNE
479,Heatran,218,89,149,Sinnoh,92,114,72,Poison,Dark
480,Regigigas,92,204,139,Sinnoh,202,224,79,Bug,Psychic
481,Giratina,190,186,117,Hoenn,166,5,10,Steel,Ice
482,Cresselia,198,95,57,Alola,103,9,211,Poison,Flying
483,Phione,136,16,20,Alola,232,38,17,Fighting,Fire
484,Manaphy,155,183,218,Galar,239,180,238,Ground,DNE
485,Darkrai,64,233,53,Paldea,190,59,197,Steel,Grass
486,Shaymin,59,196,29,Paldea,84,9,52,Electric,DNE
487,Arceus,238,230,110,Unova,107,24,13,Ground,DNE
488,Victini,183,120,5,Paldea,128,15,208,Rock,DNE
489,Snivy,60,53,44,Paldea,38,153,16,Ghost,DNE
490,Servine,196,81,234,Sinnoh,18,167,243,Fighting,Ghost
491,Serperior,31,174,54,Kalos,95,30,71,Psychic,Steel
492,Tepig,130,91,70,Paldea,10,41,24,Fire,Fighting
493,Pignite,204,90,76,Kalos,46,206,15,Fighting,Poison
494,Emboar,218,130,100,Sinnoh,191,148,156,Rock,DNE
495,Oshawott,115,144,31,Johto,110,18,148,Psychic,Dragon
496,Dewott,183,179,32,Kalos,219,107,117,Grass,Steel
497,Samurott,140,91,132,Kalos,6,242,13,Ground,Fairy
498,Patrat,252,208,100,Hoenn,132,77,245,Poison,DNE
499,Watchog,224,217,98,Alola,47,203,119,Water,Fire
500,Lillipup,74,186,254,Unova,109,102,200,Water,Ground
501,Herdier,121,234,121,Kanto,36,169,144,Ghost,Poison
502,Stoutland,204,166,25,Unova,116,120,8,Electric,Grass
503,Purrloin,249,97,59,Johto,192,174,110,Dark,Normal
504,Liepard,75,16,142,Galar,137,170,119,Dark,DNE
505,Pansage,180,135,253,Sinnoh,8,21,33,Water,Ground
506,Simisage,108,244,40,Kalos,204,236,225,Ground,Poison
507,Pansear,18,63,20,Alola,68,176,164,Ghost,Dark
508,Simisear,220,56,137,Alola,130,198,155,Ghost,Ice
509,Panpour,175,82,195,Galar,205,236,33,Fairy,Ghost
510,Simipour,97,200,112,Paldea,8,116,247,Rock,DNE
511,Munna,32,55,100,Alola,181,8,135,Flying,Fairy
512,Musharna,205,40,161,Unova,219,177,66,Bug,Psychic
513,Pidove,201,181,149,Alola,49,36,149,Poison,Flying
514,Tranquill,89,94,74,Kalos,232,165,162,Rock,Fire
515,Unfezant,58,190,68,Unova,53,252,7,Normal,DNE
516,Blitzle,211,2,124,Unova,81,255,107,Fighting,Dragon
517,Zebstrika,30,190,117,Johto,28,51,176,Dragon,Normal
518,Roggenrola,173,256,77,Hoenn,96,194,16,Ice,Psychic
519,Boldore,190,226,252,Unova,244,173,238,Fairy,DNE
520,Gigalith,10,123,42,Alola,61,44,153,Dark,Psychic
521,Woobat,254,12,17,Unova,112,123,236,Fighting,Normal
522,Swoobat,39,42,6,Johto,162,69,206,Ghost,Dark
523,Drilbur,233,98,155,Unova,201,207,241,Fairy,Steel
524,Excadrill,148,201,121,Kalos,35,114,50,Poison,Bug
525,Audino,83,162,39,Hoenn,37,148,217,Fighting,Grass
526,Timburr,38,246,166,Galar,186,139,187,Steel,Psychic
527,Gurdurr,177,41,158,Unova,245,70,80,Bug,DNE
528,Conkeldurr,52,190,100,Galar,198,105,24,Bug,Ground
529,Tympole,236,34,14,Galar,43,150,166,Normal,DNE
530,Palpitoad,215,52,73,Paldea,90,109,145,Normal,Ice
531,Seismitoad,181,204,46,Hoenn,139,227,140,Ice,Electric
532,Throh,100,185,228,Hoenn,224,78,210,Psychic,Electric
533,Sawk,207,74,68,Kanto,176,209,5,Psychic,DNE
534,Sewaddle,74,147,97,Unova,185,175,9,Fairy,Ghost
535,Swadloon,203,116,50,Unova,27,15,245,Psychic,Ground
536,Leavanny,58,204,168,Unova,113,222,247,Normal,Psychic
537,Venipede,115,168,111,Kalos,116,148,119,Fire,Rock
538,Whirlipede,135,129,63,Paldea,84,146,176,Water,Psychic
539,Scolipede,22,209,101,Kanto,225,231,205,Fairy,DNE
540,Cottonee,212,21,246,Galar,15,256,167,Fighting,DNE
541,Whimsicott,89,142,255,Alola,68,5,60,Grass,Water
542,Petilil,112,95,59,Galar,170,66,157,Electric,Steel
543,Lilligant,69,95,230,Sinnoh,6,43,174,Grass,Bug
544,Basculin,174,138,18,Sinnoh,112,36,21,Ice,Grass
545,Sandile,246,59,16,Alola,225,152,69,Fire,Grass
546,Krokorok,178,213,208,Alola,140,59,148,Ghost,Normal
547,Krookodile,50,253,91,Sinnoh,249,2,232,Normal,DNE
548,Darumaka,246,246,250,Paldea,193,15,93,Steel,Fire
549,Darmanitan,56,80,231,Johto,195,223,214,Steel,Fire
550,Maractus,49,230,2,Sinnoh,169,252,139,Fairy,Rock
551,Dwebble,234,220,83,Hoenn,152,184,106,Psychic,Grass
552,Crustle,154,152,104,Alola,204,62,248,Normal,Bug
553,Scraggy,232,52,37,Hoenn,124,90,12,Electric,Fairy
554,Scrafty,56,121,38,Johto,245,104,109,Ghost,DNE
555,Sigilyph,138,19,193,Sinnoh,230,62,59,Fairy,Ghost
556,Yamask,160,85,32,Johto,74,10,246,Psychic,Poison
557,Cofagrigus,154,163,131,Paldea,202,229,92,Fire,Rock
558,Tirtouga,4,140,126,Kalos,204,14,233,Dragon,Steel
559,Carracosta,235,222,228,Kanto,253,57,95,Fairy,DNE
560,Archen,97,165,172,Paldea,179,82,204,Electric,Psychic
561,Archeops,17,242,17,Kanto,138,115,125,Ghost,Electric
562,Trubbish,106,233,96,Kalos,254,173,134,Poison,Rock
563,Garbodor,209,86,252,Unova,185,133,144,Dark,DNE
564,Zorua,64,22,132,Galar,110,179,68,Poison,Normal
565,Zoroark,175,187,168,Paldea,99,106,94,Steel,DNE
566,Minccino,194,224,138,Sinnoh,164,131,162,Ghost,Electric
567,Cinccino,238,85,59,Sinnoh,74,164,254,Dragon,DNE
568,Gothita,74,100,207,Alola,248,5,18,Flying,Ice
569,Gothorita,46,125,230,Kalos,132,31,166,Electric,Grass
570,Gothitelle,81,229,106,Unova,151,214,49,Rock,Steel
571,Solosis,64,85,100,Hoenn,110,230,192,Psychic,DNE
572,Duosion,178,197,249,Sinnoh,7,30,162,Ice,Rock
573,Reuniclus,109,90,183,Galar,17,68,157,Electric,Dragon
574,Ducklett,183,142,129,Kalos,17,210,166,Fairy,Psychic
575,Swanna,208,168,145,Unova,181,163,82,Dark,DNE
576,Vanillite,201,198,43,Galar,248,255,198,Dark,Water
577,Vanillish,153,56,247,Hoenn,182,20,121,Normal,Electric
578,Vanilluxe,249,169,237,Sinnoh,61,8,75,Ground,DNE
579,Deerling,182,45,169,Galar,89,2,245,Flying,Ice
580,Sawsbuck,77,91,13,Galar,30,48,71,Ghost,Fairy
581,Emolga,150,9,34,Paldea,77,90,6,Bug,Fire
582,Karrablast,188,89,43,Unova,124,120,140,Ground,Grass
583,Escavalier,41,252,98,Kanto,192,72,50,Dragon,DNE
584,Foongus,115,197,242,Sinnoh,24,93,6,Water,Poison
585,Amoonguss,142,1,198,Kanto,237,114,137,Fairy,Ground
586,Frillish,75,147,180,Alola,53,221,121,Dark,Bug
587,Jellicent,211,255,69,Hoenn,143,244,7,Dark,Poison
588,Alomomola,29,203,93,Galar,150,207,7,Steel,Ground
589,Joltik,233,224,26,Hoenn,41,239,238,Dragon,DNE
590,Galvantula,2,57,156,Johto,109,235,100,Rock,Psychic
591,Ferroseed,21,231,241,Kanto,233,116,199,Steel,DNE
592,Ferrothorn,146,99,215,Sinnoh,243,106,11,Rock,DNE
593,Klink,55,11,23,Hoenn,126,14,242,Ground,DNE
594,Klang,155,162,183,Hoenn,163,93,244,Bug,Electric
595,Klinklang,161,2,6,Sinnoh,143,222,40,Electric,DNE
596,Tynamo,129,109,140,Johto,171,166,142,Bug,Dragon
597,Eelektrik,83,149,253,Kalos,224,159,131,Fairy,Normal
598,Eelektross,33,217,142,Kanto,219,81,123,Poison,Rock
599,Elgyem,244,121,145,Kalos,21,127,254,Grass,Ghost
600,Beheeyem,245,145,10,Paldea,75,233,29,Fire,Psychic
601,Litwick,47,76,75,Hoenn,111,196,234,Grass,DNE
602,Lampent,168,88,234,Kanto,59,44,101,Rock,Ghost
603,Chandelure,161,195,91,Kanto,58,142,245,Ground,Dragon
604,Axew,160,213,73,Hoenn,168,160,74,Flying,Steel
605,Fraxure,242,196,63,Unova,76,112,80,Fighting,DNE
606,Haxorus,42,145,97,Sinnoh,10,55,184,Ground,Water
607,Cubchoo,77,146,64,Galar,202,85,68,Normal,DNE
608,Beartic,181,201,122,Johto,1,213,235,Steel,Dark
609,Cryogonal,254,233,246,Galar,59,129,208,Normal,Ghost
610,Shelmet,254,216,174,Alola,103,104,201,Poison,Normal
611,Accelgor,148,30,75,Sinnoh,118,250,62,Ground,Psychic
612,Stunfisk,168,230,77,Galar,70,114,183,Psychic,DNE
613,Mienfoo,84,138,27,Johto,143,78,65,Fairy,Bug
614,Mienshao,152,127,227,Kalos,231,235,147,Bug,DNE
615,Druddigon,118,227,159,Paldea,176,132,192,Electric,Ice
616,Golett,237,254,251,Hoenn,206,18,90,Normal,Dark
617,Golurk,71,183,200,Unova,23,153,229,Electric,Fairy
618,Pawniard,147,185,47,Sinnoh,215,193,231,Ice,Fire
619,Bisharp,3,216,98,Kalos,145,116,192,Grass,Dragon
620,Bouffalant,19,223,118,Unova,147,206,172,Rock,DNE
621,Rufflet,5,47,19,Unova,94,103,131,Psychic,DNE
622,Braviary,70,147,120,Alola,128,104,155,Ghost,DNE
623,Vullaby,212,57,5,Johto,188,78,11,Bug,Fighting
624,Mandibuzz,157,10,138,Paldea,160,98,39,Poison,DNE
625,Heatmor,140,198,2,Galar,112,124,242,Water,Poison
626,Durant,171,124,154,Hoenn,73,138,35,Fire,Electric
627,Deino,44,55,115,Alola,36,94,4,Fairy,Psychic
628,Zweilous,223,194,139,Unova,69,181,48,Fire,Water
629,Hydreigon,136,254,182,Paldea,98,61,165,Ice,Electric
630,Larvesta,28,165,48,Sinnoh,156,43,49,Dark,Psychic
631,Volcarona,44,118,255,Johto,35,211,154,Fighting,Ghost
632,Cobalion,222,109,191,Johto,215,81,233,Bug,Fairy
633,Terrakion,61,169,30,Kalos,68,99,84,Normal,DNE
634,Virizion,244,34,191,Unova,108,39,124,Dark,Psychic
635,Tornadus,69,222,35,Galar,54,135,133,Grass,Steel
636,Thundurus,241,249,217,Sinnoh,154,221,86,Flying,Dragon
637,Reshiram,188,57,11,Sinnoh,164,75,68,Rock,Dark
638,Zekrom,198,244,58,Kalos,45,30,66,Grass,Fire
639,Landorus,251,2,140,Alola,226,133,173,Rock,Fairy
640,Kyurem,249,7,164,Kalos,240,248,16,Dragon,Ground
641,Keldeo,74,117,150,Kalos,108,228,179,Bug,Dark
642,Meloetta,46,29,107,Johto,36,16,143,Dark,Fighting
643,Genesect,91,216,207,Paldea,250,222,236,Ice,Psychic
644,Chespin,42,182,164,Unova,44,68,33,Water,Normal
645,Quilladin,67,208,231,Unova,174,240,230,Normal,Steel
646,Chesnaught,4,187,129,Paldea,39,184,189,Fighting,Dragon
647,Fennekin,176,221,105,Hoenn,88,204,15,Flying,Rock
648,Braixen,180,160,194,Kalos,171,58,171,Bug,DNE
649,Delphox,169,167,115,Kalos,241,246,172,Grass,Fire
650,Froakie,152,112,169,Alola,230,70,217,Steel,DNE
651,Frogadier,56,68,126,Unova,88,132,179,Ground,Grass
652,Greninja,113,64,6,Paldea,92,28,211,Rock,Ice
653,Bunnelby,160,241,94,Kalos,244,104,86,Ghost,Rock
654,Diggersby,120,255,11,Johto,253,61,119,Steel,Poison
655,Fletchling,248,71,240,Paldea,29,237,51,Electric,DNE
656,Fletchinder,244,118,85,Paldea,212,30,105,Electric,Fairy
657,Talonflame,158,117,171,Paldea,61,244,245,Normal,Bug
658,Scatterbug,185,250,205,Paldea,76,218,71,Ground,Fire
659,Spewpa,140,215,246,Alola,169,238,94,Water,Rock
660,Vivillon,74,247,68,Kanto,15,230,245,Electric,Fire
661,Litleo,184,112,121,Unova,153,187,25,Fairy,Psychic
662,Pyroar,241,131,159,Johto,225,164,193,Grass,Psychic
663,Floette,208,48,210,Unova,256,123,18,Ghost,Ground
664,Florges,180,85,190,Paldea,235,240,104,Ground,Fire
665,Skiddo,13,138,251,Galar,215,189,201,Grass,Electric
666,Gogoat,93,113,93,Sinnoh,114,1,137,Grass,DNE
667,Pancham,129,87,84,Unova,220,140,12,Water,Rock
668,Pangoro,69,54,33,Kalos,62,202,116,Water,Fighting
669,Furfrou,170,52,116,Sinnoh,213,59,161,Psychic,Grass
670,Espurr,252,60,75,Kanto,20,119,153,Fire,DNE
671,Meowstic,37,244,210,Unova,204,239,122,Normal,Rock
672,Honedge,199,25,175,Unova,53,60,146,Grass,DNE
673,Doublade,182,49,162,Galar,249,90,69,Rock,Grass
674,Aegislash,98,157,66,Galar,72,11,101,Rock,Dark
675,Spritzee,84,33,250,Kanto,65,170,66,Flying,Rock
676,Aromatisse,17,79,245,Galar,250,181,105,Fire,Rock
677,Swirlix,101,25,217,Kalos,41,121,31,Electric,Water
678,Slurpuff,163,228,22,Johto,79,230,13,Dark,Electric
679,Inkay,24,225,238,Galar,11,124,188,Dark,Ice
680,Malamar,183,142,133,Unova,12,135,46,Bug,Flying
681,Binacle,159,184,154,Galar,256,61,221,Fighting,Grass
682,Barbaracle,93,230,101,Alola,104,29,17,Ground,Normal
683,Skrelp,125,58,61,Johto,151,104,243,Fairy,Steel
684,Dragalge,241,160,252,Sinnoh,140,168,217,Ghost,DNE
685,Clauncher,182,5,248,Hoenn,152,5,92,Dark,Water
686,Clawitzer,139,210,212,Unova,94,195,224,Water,Bug
687,Helioptile,124,152,119,Paldea,231,64,189,Ghost,Dragon
688,Heliolisk,33,32,246,Galar,47,217,196,Ghost,Normal
689,Tyrunt,96,115,98,Galar,75,69,78,Ghost,Grass
690,Tyrantrum,249,117,124,Sinnoh,179,45,248,Dragon,Ice
691,Amaura,57,29,12,Paldea,43,128,73,Ice,Flying
692,Aurorus,34,80,119,Kalos,82,41,141,Dragon,DNE
693,Sylveon,116,43,56,Paldea,196,234,85,Steel,Ice
694,Hawlucha,92,104,83,Sinnoh,151,209,192,Grass,Dark
695,Dedenne,129,71,98,Galar,61,197,1,Flying,Dark
696,Carbink,78,143,35,Kalos,107,114,141,Fighting,Grass
697,Goomy,90,141,45,Kanto,100,61,78,Fighting,Ice
698,Sliggoo,87,104,208,Alola,85,16,13,Normal,Dragon
699,Goodra,147,170,223,Galar,149,250,243,Grass,DNE
700,Klefki,195,83,162,Paldea,6,171,253,Rock,Fighting
701,Phantump,5,242,211,Unova,54,84,242,Electric,Poison
702,Trevenant,181,6,197,Johto,206,73,78,Ghost,Ice
703,Pumpkaboo,255,253,25,Kanto,70,107,8,Rock,DNE
704,Gourgeist,6,100,125,Galar,241,236,212,Water,Dark
705,Bergmite,184,35,178,Unova,236,215,107,Flying,DNE
706,Avalugg,231,126,100,Kanto,192,182,248,Normal,Grass
707,Noibat,78,241,155,Unova,241,58,183,Steel,Rock
708,Noivern,147,90,69,Kalos,240,55,44,Ground,DNE
709,Xerneas,39,60,174,Paldea,88,60,190,Grass,Dark
710,Yveltal,151,176,213,Johto,137,170,146,Steel,DNE
711,Zygarde,160,102,75,Sinnoh,211,148,116,Bug,Dragon
712,Diancie,158,139,30,Sinnoh,218,122,117,Electric,DNE
713,Hoopa,228,105,113,Unova,198,56,6,Bug,Steel
714,Volcanion,62,208,256,Hoenn,19,104,203,Bug,Grass
715,Rowlet,92,151,77,Johto,64,147,33,Bug,Normal
716,Dartrix,251,91,34,Kalos,29,42,40,Ground,Poison
717,Decidueye,137,194,152,Alola,63,214,152,Grass,Psychic
718,Litten,201,153,116,Kanto,9,197,203,Ghost,Steel
719,Torracat,35,131,161,Paldea,121,226,182,Dragon,Flying
720,Incineroar,137,182,185,Sinnoh,178,247,49,Ground,DNE
721,Popplio,228,57,160,Paldea,247,206,157,Rock,DNE
722,Brionne,113,137,37,Kanto,29,139,76,Grass,Psychic
723,Primarina,129,102,199,Unova,196,171,140,Electric,Rock
724,Pikipek,240,160,15,Paldea,153,155,119,Psychic,Normal
725,Trumbeak,223,2,218,Unova,19,178,58,Steel,Fairy
726,Toucannon,180,28,119,Kanto,102,244,152,Ice,Ghost
727,Yungoos,15,1,41,Sinnoh,160,133,140,Psychic,DNE
728,Gumshoos,101,146,23,Hoenn,205,154,104,Fighting,Grass
729,Grubbin,141,145,146,Johto,94,113,31,Flying,Fire
730,Charjabug,52,229,244,Unova,251,49,64,Normal,Dragon
731,Vikavolt,122,204,126,Paldea,19,215,187,Flying,Ground
732,Crabrawler,84,100,105,Johto,91,88,44,Electric,Fairy
733,Crabominable,78,30,13,Unova,163,47,21,Grass,Flying
734,Oricorio,161,36,18,Hoenn,197,119,69,Ground,Dark
735,Cutiefly,133,145,30,Paldea,18,191,30,Fire,Ice
736,Ribombee,40,53,188,Kalos,240,114,71,Dragon,Ground
737,Rockruff,215,175,61,Hoenn,162,217,234,Flying,Psychic
738,Lycanroc,83,248,204,Hoenn,51,22,213,Fairy,Bug
739,Wishiwashi,107,66,223,Kalos,127,45,34,Rock,DNE
740,Mareanie,224,81,137,Galar,148,190,107,Fire,Dragon
741,Toxapex,58,178,3,Kalos,194,10,249,Dragon,Rock
742,Mudbray,195,148,169,Alola,206,46,83,Dragon,DNE
743,Mudsdale,195,232,139,Hoenn,235,131,205,Fire,DNE
744,Dewpider,123,230,161,Johto,63,8,202,Rock,Water
745,Araquanid,48,145,204,Alola,34,166,68,Ghost,Normal
746,Fomantis,85,202,61,Kalos,245,211,185,Bug,Rock
747,Lurantis,131,213,104,Johto,31,24,227,Psychic,DNE
748,Morelull,50,167,42,Sinnoh,119,72,118,Grass,Rock
749,Shiinotic,83,84,222,Galar,41,72,86,Steel,Flying
750,Salandit,254,87,180,Johto,201,195,130,Dark,DNE
751,Salazzle,170,142,84,Sinnoh,84,66,214,Flying,Water
752,Stufful,182,111,20,Alola,227,200,222,Water,Poison
753,Bewear,184,21,126,Johto,140,200,211,Grass,Steel
754,Bounsweet,112,123,62,Alola,162,114,11,Electric,Water
755,Steenee,199,155,69,Unova,155,93,116,Dark,Ice
756,Tsareena,205,172,48,Johto,59,57,168,Fighting,Fairy
757,Comfey,61,124,140,Sinnoh,142,132,29,Poison,DNE
758,Oranguru,5,171,12,Johto,14,48,133,Dragon,Bug
759,Passimian,185,147,139,Kanto,104,9,166,Dragon,Rock
760,Wimpod,82,26,46,Alola,112,2,3,Flying,Psychic
761,Golisopod,100,213,71,Sinnoh,27,131,175,Grass,Dragon
762,Sandygast,11,162,148,Paldea,109,43,149,Fairy,DNE
763,Palossand,246,102,98,Unova,58,186,199,Electric,Ground
764,Pyukumuku,234,111,33,Unova,69,219,145,Ice,DNE
765,Silvally,241,53,167,Paldea,220,81,44,Electric,Fairy
766,Minior,70,55,159,Sinnoh,224,190,237,Poison,Ice
767,Komala,15,123,194,Kalos,159,189,220,Ghost,Rock
768,Turtonator,50,139,164,Kanto,13,179,88,Grass,Psychic
769,Togedemaru,165,216,16,Kanto,208,43,45,Rock,DNE
770,Mimikyu,239,242,144,Sinnoh,130,48,228,Fairy,Electric
771,Bruxish,204,246,182,Unova,97,149,212,Psychic,DNE
772,Drampa,179,214,228,Alola,108,23,114,Steel,Grass
773,Dhelmise,2,58,108,Alola,22,22,172,Bug,Dark
774,Jangmo-o,157,234,225,Hoenn,35,88,158,Ground,Fairy
775,Hakamo-o,28,74,26,Hoenn,113,131,212,Rock,Steel
776,Kommo-o,222,202,191,Paldea,209,185,87,Psychic,Water
777,Cosmog,243,123,132,Alola,20,18,89,Dark,Ice
778,Cosmoem,90,84,180,Galar,170,159,109,Ghost,Steel
779,Solgaleo,197,159,74,Kanto,142,177,41,Rock,Fighting
780,Lunala,35,177,117,Hoenn,234,114,91,Normal,DNE
781,Nihilego,14,114,84,Galar,148,245,116,Fairy,DNE
782,Buzzwole,125,71,36,Hoenn,96,224,6,Fairy,Poison
783,Pheromosa,71,129,101,Alola,156,246,253,Bug,Water
784,Xurkitree,151,248,186,Unova,167,208,26,Psychic,Water
785,Celesteela,169,113,17,Hoenn,194,79,131,Grass,DNE
786,Kartana,64,1,178,Kanto,134,101,135,Bug,DNE
787,Guzzlord,100,173,108,Johto,13,26,230,Ghost,Ground
788,Necrozma,240,51,163,Kalos,84,28,56,Psychic,Fighting
789,Magearna,53,101,75,Galar,147,31,138,Bug,Dragon
790,Marshadow,238,181,17,Unova,107,168,39,Psychic,DNE
791,Poipole,230,21,97,Hoenn,222,117,215,Grass,Fairy
792,Naganadel,187,193,35,Paldea,32,122,160,Electric,Dark
793,Stakataka,247,166,88,Johto,40,215,21,Psychic,Dragon
794,Blacephalon,131,202,81,Sinnoh,186,68,156,Grass,DNE
795,Zeraora,197,135,82,Hoenn,116,213,63,Rock,DNE
796,Meltan,69,90,169,Paldea,187,219,183,Electric,DNE
797,Melmetal,239,17,102,Unova,36,93,247,Psychic,Fairy
798,Grookey,28,30,2,Unova,194,159,7,Ice,Bug
799,Thwackey,162,194,57,Kalos,43,179,175,Water,Poison
800,Rillaboom,118,66,143,Hoenn,132,189,31,Water,DNE
801,Scorbunny,105,174,18,Kalos,101,153,238,Water,Fairy
802,Raboot,92,149,64,Unova,207,129,191,Steel,Grass
803,Cinderace,167,61,107,Paldea,128,137,204,Fighting,Psychic
804,Sobble,177,215,98,Kanto,53,83,33,Ice,Rock
805,Drizzile,32,184,25,Johto,1,30,228,Fire,Fairy
806,Inteleon,226,35,145,Sinnoh,245,81,221,Steel,DNE
807,Skwovet,61,75,100,Johto,229,173,184,Fairy,Water
808,Greedent,64,22,103,Kalos,79,52,15,Bug,Water
809,Rookidee,96,121,53,Kanto,191,86,42,Dark,Normal
810,Corvisquire,71,232,77,Paldea,92,74,9,Steel,DNE
811,Corviknight,159,52,216,Johto,11,46,41,Fairy,DNE
812,Blipbug,34,157,34,Kalos,69,143,164,Fairy,Flying
813,Dottler,137,45,224,Kanto,52,126,245,Steel,DNE
814,Orbeetle,162,193,217,Kalos,182,129,89,Flying,Fighting
815,Nickit,232,253,201,Galar,93,80,156,Grass,DNE
816,Thievul,50,181,198,Unova,228,175,163,Fighting,Dark
817,Gossifleur,215,158,51,Paldea,212,150,101,Ice,Fairy
818,Eldegoss,139,32,193,Kalos,130,163,175,Flying,Bug
819,Wooloo,121,153,148,Johto,190,19,76,Rock,Ice
820,Dubwool,153,93,6,Paldea,199,232,28,Water,Fighting
821,Chewtle,27,93,139,Kalos,79,252,4,Fire,DNE
822,Drednaw,121,43,187,Alola,17,60,156,Ice,Electric
823,Yamper,3,165,46,Johto,125,229,45,Ghost,DNE
824,Boltund,204,19,206,Unova,241,9,61,Fighting,Ice
825,Rolycoly,93,227,12,Paldea,225,197,80,Water,DNE
826,Carkol,104,146,103,Alola,56,71,40,Electric,Normal
827,Coalossal,197,210,55,Kalos,35,143,123,Dragon,DNE
828,Applin,209,22,45,Galar,106,211,250,Fighting,Ice
829,Flapple,144,222,140,Alola,103,51,250,Ice,Normal
830,Appletun,55,253,161,Unova,203,76,211,Ice,Normal
831,Silicobra,118,87,120,Alola,193,43,137,Psychic,DNE
832,Sandaconda,178,249,127,Paldea,28,215,108,Dragon,Water
833,Cramorant,134,117,3,Hoenn,252,158,14,Ice,Fighting
834,Arrokuda,231,18,19,Paldea,38,248,63,Grass,Ghost
835,Barraskewda,222,137,130,Galar,255,48,94,Fire,Electric
836,Toxel,29,250,74,Johto,234,33,212,Dragon,Ground
837,Toxtricity,97,253,191,Alola,210,102,97,Ground,Ice
838,Sizzlipede,33,67,111,Unova,12,35,152,Water,Ice
839,Centiskorch,39,41,4,Johto,247,105,159,Flying,Ice
840,Clobbopus,82,120,48,Kalos,41,224,146,Grass,Fairy
841,Grapploct,209,58,36,Unova,23,184,183,Grass,DNE
